591,1665
343,1666
1173,1667
2550,1668
698,1669
704,1670
2298,1671
960,1672
2340,1673
1177,1674
1234,1675
2533,1676
100,1677
2806,1678
1913,1679
3268,1680
267,1681
2391,1682
1529,1683
99,1684
1478,1685
256,1686
903,1687
2763,1688
1081,1689
2314,1690
1735,1691
2519,1692
1644,1693
1724,1694
655,1695
1440,1696
561,1697
1546,1698
1271,1699
1727,1700
32,1701
1053,1702
1183,1703
2662,1704
2290,1705
2787,1706
95,1707
1096,1708
1461,1709
677,1710
1782,1711
3022,1712
133,1713
340,1714
1845,1715
1948,1716
2494,1717
503,1718
3049,1719
2159,1720
827,1721
1250,1722
227,1723
1472,1724
2448,1725
2659,1726
592,1727
1673,1728
3034,1729
93,1730
254,1731
1326,1732
499,1733
347,1734
1452,1735
2223,1736
2362,1737
949,1738
2995,1739
1638,1740
3191,1741
1382,1742
1643,1743
722,1744
1358,1745
3290,1746
2694,1747
2617,1748
1435,1749
2900,1750
1423,1751
1362,1752
116,1753
3028,1754
2629,1755
1225,1756
3308,1757
2527,1758
2432,1759
1153,1760
1405,1761
2091,1762
2704,1763
2530,1764
3167,1765
299,1766
1371,1767
1375,1768
1034,1769
988,1770
1088,1771
1857,1772
644,1773
2056,1774
2758,1775
533,1776
1125,1777
2657,1778
733,1779
295,1780
1623,1781
3266,1782
2465,1783
1890,1784
1993,1785
128,1786
3043,1787
235,1788
440,1789
701,1790
1877,1791
2344,1792
602,1793
686,1794
1457,1795
2337,1796
2304,1797
416,1798
3031,1799
1189,1800
3312,1801
1374,1802
832,1803
1630,1804
1626,1805
2915,1806
498,1807
339,1808
181,1809
2433,1810
1794,1811
3176,1812
2025,1813
2202,1814
373,1815
2054,1816
381,1817
1879,1818
2990,1819
367,1820
1751,1821
278,1822
1236,1823
3288,1824
756,1825
2019,1826
3328,1827
228,1828
2425,1829
2066,1830
1512,1831
1427,1832
376,1833
924,1834
2015,1835
1073,1836
1616,1837
1577,1838
684,1839
1881,1840
2035,1841
1830,1842
1568,1843
534,1844
2386,1845
2624,1846
2814,1847
808,1848
746,1849
1525,1850
1310,1851
2822,1852
2354,1853
2221,1854
350,1855
766,1856
2427,1857
1019,1858
3121,1859
1929,1860
2898,1861
362,1862
952,1863
2696,1864
2546,1865
3132,1866
2570,1867
2126,1868
835,1869
1876,1870
1107,1871
1111,1872
1118,1873
2731,1874
969,1875
102,1876
2547,1877
2083,1878
907,1879
617,1880
913,1881
850,1882
2241,1883
298,1884
2349,1885
2397,1886
2627,1887
400,1888
2839,1889
4,1890
458,1891
3206,1892
1504,1893
3137,1894
1150,1895
1474,1896
2440,1897
2922,1898
205,1899
1446,1900
544,1901
2931,1902
1023,1903
2930,1904
1477,1905
356,1906
1732,1907
2708,1908
200,1909
2187,1910
824,1911
2017,1912
1736,1913
195,1914
1098,1915
2104,1916
224,1917
1585,1918
197,1919
3320,1920
3038,1921
3085,1922
1364,1923
408,1924
3145,1925
847,1926
2203,1927
2691,1928
1100,1929
2087,1930
1414,1931
311,1932
389,1933
1636,1934
570,1935
2875,1936
2972,1937
1306,1938
1288,1939
2791,1940
451,1941
860,1942
1713,1943
1798,1944
3302,1945
1731,1946
2389,1947
1203,1948
1049,1949
262,1950
1345,1951
727,1952
1771,1953
476,1954
641,1955
990,1956
1588,1957
2549,1958
3317,1959
159,1960
1758,1961
279,1962
1027,1963
434,1964
2958,1965
2834,1966
1093,1967
3329,1968
3056,1969
1824,1970
2471,1971
1369,1972
375,1973
3197,1974
2928,1975
231,1976
2404,1977
1859,1978
2174,1979
2757,1980
2589,1981
3172,1982
2685,1983
162,1984
829,1985
790,1986
600,1987
3281,1988
2233,1989
2830,1990
713,1991
1515,1992
3250,1993
609,1994
1101,1995
659,1996
1514,1997
1223,1998
989,1999
1941,2000
2665,2001
2226,2002
855,2003
45,2004
2502,2005
2194,2006
3301,2007
3050,2008
2595,2009
97,2010
2442,2011
153,2012
2239,2013
5,2014
2094,2015
2789,2016
614,2017
3100,2018
527,2019
179,2020
1322,2021
327,2022
2377,2023
2366,2024
445,2025
2668,2026
1075,2027
2532,2028
1433,2029
1133,2030
1536,2031
3032,2032
622,2033
334,2034
154,2035
1809,2036
2718,2037
3033,2038
529,2039
1686,2040
1961,2041
2369,2042
3231,2043
2953,2044
3060,2045
1006,2046
1283,2047
1903,2048
3023,2049
2235,2050
1944,2051
2243,2052
484,2053
2038,2054
409,2055
982,2056
758,2057
1865,2058
584,2059
1728,2060
88,2061
1340,2062
2262,2063
1000,2064
3082,2065
439,2066
2828,2067
666,2068
1145,2069
862,2070
2405,2071
370,2072
1862,2073
1106,2074
513,2075
328,2076
1171,2077
56,2078
3203,2079
2896,2080
270,2081
72,2082
3147,2083
2257,2084
2183,2085
528,2086
245,2087
1198,2088
2734,2089
973,2090
1755,2091
3105,2092
2592,2093
1147,2094
2291,2095
80,2096
599,2097
3267,2098
1386,2099
106,2100
184,2101
1439,2102
2943,2103
1806,2104
2923,2105
3323,2106
1802,2107
611,2108
3010,2109
651,2110
2836,2111
168,2112
274,2113
2260,2114
3194,2115
3071,2116
1042,2117
522,2118
768,2119
810,2120
2604,2121
1329,2122
1142,2123
2308,2124
2106,2125
1964,2126
985,2127
521,2128
2642,2129
182,2130
410,2131
3027,2132
250,2133
1193,2134
728,2135
571,2136
1499,2137
1549,2138
3001,2139
2346,2140
536,2141
975,2142
1268,2143
2732,2144
3136,2145
354,2146
1351,2147
2234,2148
1510,2149
2278,2150
2719,2151
1469,2152
1507,2153
2697,2154
138,2155
2225,2156
3047,2157
687,2158
1766,2159
414,2160
3110,2161
2938,2162
2247,2163
1182,2164
1161,2165
2894,2166
1932,2167
2672,2168
165,2169
693,2170
2155,2171
1169,2172
1848,2173
865,2174
2854,2175
586,2176
1209,2177
2485,2178
1733,2179
361,2180
3330,2181
631,2182
1834,2183
2329,2184
2153,2185
3086,2186
2736,2187
2300,2188
1779,2189
2382,2190
2503,2191
3252,2192
90,2193
3200,2194
3057,2195
1935,2196
761,2197
2178,2198
2882,2199
2984,2200
2683,2201
480,2202
830,2203
1401,2204
1603,2205
2121,2206
2733,2207
2726,2208
996,2209
2458,2210
1897,2211
1434,2212
1176,2213
359,2214
3233,2215
1018,2216
1470,2217
67,2218
2295,2219
890,2220
1149,2221
3077,2222
1531,2223
2436,2224
1097,2225
283,2226
124,2227
1656,2228
851,2229
2508,2230
1581,2231
1066,2232
61,2233
773,2234
822,2235
1511,2236
2870,2237
1923,2238
2515,2239
675,2240
1162,2241
1651,2242
2977,2243
2335,2244
1974,2245
1683,2246
1741,2247
1586,2248
2188,2249
3014,2250
3202,2251
961,2252
2980,2253
392,2254
567,2255
715,2256
1526,2257
3089,2258
1753,2259
520,2260
1587,2261
457,2262
2643,2263
2536,2264
560,2265
2147,2266
2473,2267
563,2268
1966,2269
3018,2270
2983,2271
2611,2272
1595,2273
1152,2274
1615,2275
3012,2276
1629,2277
316,2278
2586,2279
474,2280
2954,2281
2725,2282
2484,2283
2579,2284
2740,2285
30,2286
1574,2287
1333,2288
828,2289
63,2290
2991,2291
3244,2292
775,2293
2255,2294
1495,2295
2585,2296
2622,2297
3092,2298
475,2299
1860,2300
1831,2301
1945,2302
788,2303
309,2304
2313,2305
2706,2306
3248,2307
1327,2308
2065,2309
2824,2310
3263,2311
1940,2312
3241,2313
1031,2314
2073,2315
411,2316
2345,2317
619,2318
2779,2319
2229,2320
2607,2321
2716,2322
1363,2323
662,2324
266,2325
1812,2326
2911,2327
1319,2328
2249,2329
2810,2330
1277,2331
2703,2332
1916,2333
3296,2334
2649,2335
2376,2336
41,2337
479,2338
2750,2339
1778,2340
2827,2341
1007,2342
1969,2343
1418,2344
269,2345
1789,2346
2968,2347
523,2348
1742,2349
196,2350
330,2351
1571,2352
2499,2353
1582,2354
1050,2355
2228,2356
1780,2357
226,2358
3008,2359
2773,2360
2507,2361
762,2362
1307,2363
3199,2364
1061,2365
979,2366
1388,2367
3118,2368
3153,2369
2014,2370
3215,2371
322,2372
1671,2373
946,2374
2862,2375
3181,2376
2046,2377
2051,2378
3227,2379
2170,2380
1115,2381
1424,2382
2156,2383
588,2384
747,2385
2050,2386
215,2387
524,2388
2535,2389
3065,2390
1829,2391
951,2392
2325,2393
225,2394
1901,2395
1447,2396
894,2397
1279,2398
150,2399
920,2400
1191,2401
1239,2402
2633,2403
352,2404
1456,2405
839,2406
3183,2407
1045,2408
2008,2409
2323,2410
1639,2411
2904,2412
315,2413
398,2414
3087,2415
3239,2416
1247,2417
1688,2418
1354,2419
3130,2420
335,2421
1249,2422
2421,2423
2031,2424
1355,2425
1696,2426
2671,2427
419,2428
838,2429
895,2430
1416,2431
1772,2432
57,2433
672,2434
346,2435
1861,2436
720,2437
3097,2438
1449,2439
1928,2440
1646,2441
2641,2442
526,2443
966,2444
1875,2445
2084,2446
2021,2447
2279,2448
3240,2449
1594,2450
300,2451
2483,2452
1366,2453
2364,2454
759,2455
1428,2456
2207,2457
2333,2458
43,2459
1863,2460
2417,2461
2647,2462
120,2463
2478,2464
260,2465
1282,2466
1396,2467
800,2468
1294,2469
2544,2470
1430,2471
2200,2472
2821,2473
515,2474
2590,2475
455,2476
319,2477
579,2478
856,2479
585,2480
2414,2481
73,2482
682,2483
1634,2484
1160,2485
1533,2486
1094,2487
873,2488
1894,2489
771,2490
2132,2491
2267,2492
3041,2493
3084,2494
1017,2495
2463,2496
708,2497
1710,2498
2288,2499
2341,2500
2504,2501
2137,2502
690,2503
665,2504
1663,2505
511,2506
2265,2507
806,2508
878,2509
139,2510
1222,2511
1933,2512
2475,2513
1015,2514
2388,2515
268,2516
2363,2517
64,2518
919,2519
79,2520
3304,2521
1334,2522
1509,2523
452,2524
2727,2525
1270,2526
605,2527
98,2528
1920,2529
2999,2530
1431,2531
189,2532
1165,2533
2236,2534
336,2535
3253,2536
2297,2537
156,2538
1769,2539
657,2540
2462,2541
816,2542
2443,2543
1775,2544
2597,2545
459,2546
1943,2547
3232,2548
22,2549
1498,2550
2986,2551
2242,2552
1112,2553
1878,2554
2430,2555
2634,2556
1628,2557
514,2558
1648,2559
1743,2560
905,2561
1056,2562
3254,2563
1669,2564
276,2565
572,2566
859,2567
2151,2568
2468,2569
510,2570
2062,2571
2542,2572
508,2573
13,2574
2966,2575
1767,2576
1907,2577
546,2578
3230,2579
891,2580
1122,2581
1116,2582
1612,2583
3037,2584
804,2585
1297,2586
2663,2587
1213,2588
1545,2589
329,2590
365,2591
908,2592
2955,2593
238,2594
2426,2595
1219,2596
2920,2597
2108,2598
293,2599
26,2600
986,2601
1114,2602
1976,2603
568,2604
446,2605
117,2606
554,2607
1313,2608
3182,2609
349,2610
1902,2611
3198,2612
1230,2613
1325,2614
3168,2615
127,2616
2537,2617
3316,2618
48,2619
242,2620
1342,2621
1826,2622
2712,2623
261,2624
331,2625
233,2626
1990,2627
2960,2628
1558,2629
2619,2630
2562,2631
1617,2632
2594,2633
